Id,ASCIIName,CountryNameEN,Population,Timezone
e73ddf62-c7be-47d7-ab5c-29fa28f78f44,Grangwav,Haiti,49288,America
3a5f321d-8ec7-4c3b-9cd6-2ac71736d83f,Cypress,United States,49290,America
a6b26d98-edd8-4a13-aa5d-f5e6aae82f57,Edenvale,South Africa,49292,Africa
8e901499-2d6f-4081-9428-ac12678c15a0,Ruzayevka,Russian Federation,49311,Europe
52b62324-6f2e-4c80-ae7c-04651b556ad5,Mirpur Mathelo,Pakistan,49311,Asia
c50e934d-f1c9-4290-b60c-26016fe7ae6d,Arecibo,Puerto Rico,49318,America
8b5dd737-0239-4f56-8e61-05dc132a455d,Rancho Santa Margarita,United States,49324,America
b68ba92e-3763-4c0d-aec7-b5b225fa10b6,Quixada,Brazil,49328,America
712e8a06-99a5-4c37-960e-ef2152d9d2bb,Kizhake Chalakudi,India,49330,Asia
ade57422-56a4-4815-ac69-9b047acc233c,Bedford,United States,49337,America
339c65db-6d31-4b8d-bf59-99d9e591e094,Alexandria,Romania,49346,Europe
4f439d34-f14a-4279-af3c-fe30d1227ea4,Saginaw,United States,49347,America
b0976edd-ef56-4efd-a145-f9a44203ab69,Sorokyne,Ukraine,49352,Europe
9c0e3120-742c-4f96-9fef-b5790e1027a7,Wolmaransstad,South Africa,49366,Africa
b3ded470-9a81-42ab-b8b3-2e50eaf19c3c,An Nabk,Syrian Arab Republic,49372,Asia
4ef3610a-86c9-4ec8-815f-706e7e216215,Cha-am,Thailand,49375,Asia
85060bf1-a767-47f9-a2a8-a66d41c4e998,Hvidovre,Denmark,49380,Europe
14d154cb-b96f-4541-83ee-d3d4e38580ff,Satka,Russian Federation,49384,Asia
34bcabd8-4c47-4093-9991-ae73ff2aea98,La Estrella,Colombia,49386,America
198c01ea-cb5a-4c3c-91e7-09e9bb6f1261,Mut,Turkey,49397,Europe
f8af1765-422a-4681-9a47-eb7ff720a2db,Suhum,Ghana,49398,Africa
1d8bb6ba-ed12-413d-a11f-b4db1b4c4c09,Jobabo,Cuba,49403,America
a8ff5e6f-5482-4689-807e-27ad955dc3bf,Skarzysko-Kamienna,Poland,49410,Europe
3f3f5e0d-2f5c-4812-a483-a4b55c0e371c,Jugsalai,India,49410,Asia
45c81606-ce6b-432a-ad26-ca0ab9a00434,Ziway,Ethiopia,49416,Africa
9d531bd8-d6b9-47ee-b2b4-6dc8928dcd01,Nageswari,Bangladesh,49425,Asia
2b471271-76d1-43ac-b480-899d21207005,Aloha,United States,49425,America
a68cf200-d9cb-4f00-91cb-27d6c225b6d7,Nova Odessa,Brazil,49432,America
9428f52a-8a37-4c46-bb4f-c150093fb558,Point Cook,Australia,49436,Australia
1f8f1dfe-84fe-41d1-980a-31e994041546,Minot,United States,49450,America
c6cdb0c7-ec4d-46cb-b82f-63f15d573fb5,Belleville,Canada,49454,America
6445d682-7415-4eab-b700-16bd7114c0f3,Kirkcaldy,United Kingdom,49460,Europe
65d1bed4-ebde-40e0-a314-f8ca4609a6e5,Angouleme,France,49468,Europe
59afc97d-c406-410c-a4bb-6a357a2e6687,Acireale,Italy,49477,Europe
d07f3bf1-4130-408d-b79f-233903a7e9bb,Lichtenrade,Germany,49489,Europe
c2bb52fd-1319-455c-845c-74a0f5fb8fbe,Istgah-e Rah Ahan-e Garmsar,Iran- Islamic Rep. of,49491,Asia
6048004f-f3cd-4cf1-a617-e432065ef26c,Shorapur,India,49501,Asia
b65d8d5e-42ee-4495-bfd7-bcd6fa5856d6,Apizaco,Mexico,49506,America
45eec823-5ce1-447c-9195-63a57e3b469d,Karapinar,Turkey,49509,Europe
efb4b16a-17fd-4a9d-b546-13aa22a50d39,Bad Oeynhausen,Germany,49513,Europe
c51c5056-adcf-48b5-a366-a72e76adf06f,La Mirada,United States,49520,America
8c32fdcb-f5a7-4195-8084-ff187984cc40,Wodzislaw Slaski,Poland,49521,Europe
49bea791-34d7-45d3-95ca-e70de2d5dbf2,Ifakara,Tanzania- United Republic of,49528,Africa
8a94e0af-256e-4492-b1d8-a26f4b63095d,Mihe,China,49545,Asia
b53cc126-86ef-49c9-afab-cca47602236d,Baduria,India,49547,Asia
1fae5fce-75ef-4601-bd00-756108482458,Parker,United States,49550,America
3bcab338-a0ff-4c4b-befb-d776322aa969,Tokoname,Japan,49554,Asia
2c3dadba-8371-40cd-845e-ad4370e95b3b,Barh,India,49557,Asia
f63467b5-d1f0-4282-b7ac-2493414af7ea,Rajgarh,India,49583,Asia
b295f771-bfa5-4c08-8566-e053d36c4012,Vryburg,South Africa,49588,Africa
a4154be2-5dbc-4bfe-a87c-f226ffaf4397,Morong,Philippines,49589,Asia
f00f0565-9e0b-41f6-a942-ef106dd9ccd2,Llanelli,United Kingdom,49591,Europe
7b84ed2a-ecac-4931-bde7-e1858ff8f449,Monroe,United States,49598,America
d8051814-4b2f-4834-97d9-9224296bb829,Carcassonne,France,49600,Europe
0a374d97-f3cb-4f29-8bde-8722fa8c207b,Irakleio,Greece,49642,Europe
746b66a2-e744-4277-a3ae-44aee65ef153,Wilson,United States,49643,America
d08226cb-f1fb-4df7-92a2-b97f76ffeacc,Myrnohrad,Ukraine,49646,Europe
b0490287-37e6-45dc-bf38-5129da99554d,Xinglou,China,49653,Asia
d6aed806-e68e-4ec9-888c-94dab732a668,Hadali,Pakistan,49663,Asia
e32172ca-d0bf-42af-a9b0-3bb30169f626,Labuhan Deli,Indonesia,49668,Asia
73ae53e9-33eb-450d-8382-e9f8a0510d81,Keskin,Turkey,49679,Europe
0747d4ea-78e8-4001-acd9-6fff91d50498,Jalor,India,49682,Asia
548152ee-540e-4990-ac5e-bea9eb79b8b2,Azusa,United States,49690,America
17fb80ed-1ab2-4036-a859-869d5dc95e44,Katoro,Tanzania- United Republic of,49691,Africa
cb1e78d1-3658-4850-b414-bd0df27082f8,Wharton,United States,49732,America
9fd574c8-588c-47fb-a5fa-4e075e26a058,Whitman,United States,49732,America
2a72d6de-4535-4b82-abb8-6675105fe6ae,Downers Grove,United States,49732,America
ef8e4a23-9be4-4441-9498-c0f95b9e925f,Chilmari,Bangladesh,49736,Asia
178bdf6d-a934-4ef7-b0d9-e34316b20db1,Charleston,United States,49736,America
6e375c9a-3ed9-45e0-9ea3-6db2b19f5c9e,Chachoengsao,Thailand,49741,Asia
c4f343f2-308c-4084-9929-956e6dbec510,Dosso,Niger,49750,Africa
48b960f3-1c9f-4f2c-a608-3654f7333dd3,Khemis el Khechna,Algeria,49757,Africa
937bab82-c013-4b54-b25a-62ffcabca2a1,Pulawy,Poland,49759,Europe
02717b3b-946a-4565-b78c-55e2ce8a78bc,Lota,Chile,49763,America
51c02ecf-66b4-4dc0-bfab-585af95a9599,Changdian,China,49772,Asia
a114c552-b4d6-4038-bd4e-fbeba5539cdf,Kerkrade,Netherlands,49777,Europe
68fa6c1f-ad03-42f6-8318-5f879785d122,El Meghaier,Algeria,49793,Africa
ab73b9f1-9b9f-48a4-ba91-b3be3921f6df,Benevides,Brazil,49794,America
3ab11b80-fa33-40d2-9124-146331ced367,Zajecar,Serbia,49800,Europe
856de5c3-370e-4e35-9868-49459d95f83a,OEstersund,Sweden,49806,Europe
38c1541e-cd6c-4ee9-9f9d-edf638c28dca,Okhtyrka,Ukraine,49818,Europe
c6327364-20a9-4bf1-80dd-6352e989410c,Sunnyside,United States,49833,America
dc44e8ba-ac20-489b-860c-e429bb04dc7b,Neunkirchen,Germany,49843,Europe
fd44a9f7-3efd-46ea-9d18-984a73e113d1,Falavarjan,Iran- Islamic Rep. of,49843,Asia
1e848727-981d-4d20-bb52-430fe2fe7580,Chortoq,Uzbekistan,49844,Asia
ac6e5ebe-0663-4521-9b35-5712d363a199,Zaranj,Afghanistan,49851,Asia
05c29769-d62c-4c54-997e-38db30e571e3,Didwana,India,49852,Asia
98d326d0-df6e-4cf7-82be-998b80ccea60,Sardhana,India,49857,Asia
1e40395f-3fbc-4775-aa6a-f15aa6be1cdc,Odienne,Côte d'Ivoire,49857,Africa
36404df3-7392-46a5-8774-c1ba194391e9,Niksar,Turkey,49865,Europe
fc07be9d-36ea-4de9-b731-407df467212c,Monchegorsk,Russian Federation,49868,Europe
aa82e6cb-925e-48bd-b49d-3bd39d20ce63,Kabba,Nigeria,49869,Africa
029a189d-e9cb-4274-a83b-9c35f0aafdf2,Pordenone,Italy,49878,Europe
ec9c4fa0-f27f-4971-927c-ce1061b5867b,Paignton,United Kingdom,49886,Europe
afcdbcf9-6fa3-4d0c-b4f2-7c9f0d3c48d2,Kanash,Russian Federation,49886,Europe
97a106d8-c5dd-42ba-873d-bc06908b6946,Mukah,Malaysia,49900,Asia
68f6ab70-0ef8-4629-a175-135498e6d48c,Troy,United States,49906,America
ddc0731d-d9d9-4065-adb8-4b404b5c7890,Doetinchem,Netherlands,49906,Europe
83422261-148b-42df-85b2-6ea1bdf8027f,San Luis de la Paz,Mexico,49914,America
a0652960-3508-4ef4-8f4d-26bea2d255bc,East Honolulu,United States,49914,Pacific
ec88ed44-ae15-4ff4-bd36-b3058538ce38,Mariendorf,Germany,49917,Europe
90191879-85fe-4b68-8be2-ec7e392f76b1,Marano di Napoli,Italy,49920,Europe
f31667ae-b219-4378-b337-c087d1e8b24e,Belo Jardim,Brazil,49922,America
44042123-41f8-4e92-929e-62915278533a,Redford,United States,49936,America
71496607-7c3f-48bb-af4a-44e1cf88aadb,Sayanogorsk,Russian Federation,49939,Asia
f176beda-f077-4b4f-9e11-bff46cd1a8b3,Maun,Botswana,49945,Africa
f1dae91e-57e3-487f-8077-3aa52a78ce86,Peine,Germany,49953,Europe
829a0810-70db-421c-ac3e-7fa560678206,Rio Tinto,Portugal,49966,Europe
ed5b6f2d-83cf-4f54-9ae8-6c41b6305132,Dhampur,India,49973,Asia
fdc3b99b-18df-4ef4-86ce-0a36ed25f9c9,Cerritos,United States,49975,America
6d679d41-f33c-40a1-862e-54cfddc2a3c6,Cabiao,Philippines,49980,Asia
6e134595-3e5f-4d90-a8d1-6460787d3ee2,Khagaria,India,49982,Asia
edcab67e-6a35-4a75-8e8c-c9498ef87663,Tabas,Iran- Islamic Rep. of,49993,Asia
127cd51c-da5d-4e38-9b82-4f9019e8b6ae,Putrajaya,Malaysia,50000,Asia
88a358f2-8e14-4e89-981f-504c87616362,Juigalpa,Nicaragua,50000,America
00ae1b1a-775d-4ea0-8846-a1fbdfcbb3bd,Rustavi,Georgia,50000,Asia
4a0b180d-eac7-4211-8fac-0b87a73c46a9,Monsanto,Portugal,50000,Europe
218785c3-34ce-4c7c-bdf3-4e12e6169d29,Merter Keresteciler,Turkey,50000,Europe
89ede61a-c1c5-40bc-b6a1-c3cc09a37291,Kozhukhovo,Russian Federation,50000,Europe
6eddd670-9670-44bd-8c56-d6548a9e157c,Xo`jayli Shahri,Uzbekistan,50000,Asia
2869f5b8-3527-4025-9993-4cdbf09feca4,Vatutino,Russian Federation,50000,Europe
4b605775-bf49-4b4e-b023-5762d16f5b63,Ko Samui,Thailand,50000,Asia
e7b51696-4d53-4b3f-9a25-4c1a5e5b9b10,Metrogorodok,Russian Federation,50000,Europe
25484647-7300-4aa9-9556-7c85b7a80126,Likhobory,Russian Federation,50000,Europe
16d6d25d-6341-40fa-8ed4-9b44c45451d4,Stonecrest,United States,50000,America
14ccb40b-6df6-465d-9abf-b23f6b0adf8f,Arashiyama,Japan,50000,Asia
e4235875-26f0-4c60-ae80-eb94814664c1,Polanco,Mexico,50000,America
2c0302e3-7148-47c6-bb52-41194ddb32ff,Al-Hamdaniya,Iraq,50000,Asia
7fb9c336-5f4f-43af-b6b7-3b123c575750,'Ayn al 'Arab,Syrian Arab Republic,50000,Asia
fe078a91-b97d-474b-a0a3-5f98d8c62c9f,Novovladykino,Russian Federation,50000,Europe
b0bc023f-3cd8-45dc-8a89-9b1c101c7270,Vagonoremont,Russian Federation,50000,Europe
5985093a-4faf-4594-a608-2aa8aef42fc0,Ghazieh,Lebanon,50000,Asia
2746ac9d-da80-4a2c-81aa-c114f3adab60,Tipitapa,Nicaragua,50000,America
a8eb1164-2ebe-41fd-ab33-6707a3223717,Novokhovrino,Russian Federation,50000,Europe
bfdb7017-8235-469d-9ad5-4c0b0aa1ad58,Untolovo,Russian Federation,50000,Europe
749805f0-98c8-4404-89f0-d4e92dcb469e,Nikol'skoye,Russian Federation,50000,Europe
531bba21-5246-43f8-ae22-ccb2db63d949,Akademgorodok,Russian Federation,50000,Asia
cad0b26f-ed89-4ef9-b76e-a96d8cc924aa,Kozeyevo,Russian Federation,50000,Europe
2a463cee-6df8-4ff8-bf75-b82b0af3fbac,Novokuz'minki,Russian Federation,50000,Europe
f92a8d61-9d77-46ce-8889-620d135f5e00,Ciudad Sandino,Nicaragua,50000,America
86670bf3-7964-4df4-b98d-435028955fd6,Rawalakot,Pakistan,50000,Asia
0eab2d87-958e-4737-9d0f-d5033a83b4d4,Hayes,United Kingdom,50000,Europe
21da38e5-b797-422b-8e19-7887af3209ee,Merelani,Tanzania- United Republic of,50000,Africa
f87f884d-7451-4063-bcf0-c93a8ec93564,Semenovskoye,Russian Federation,50000,Europe
e75c06bf-a82f-4f6d-bdf6-14a4f6942bba,guengoeren merter,Turkey,50000,Europe
3552924a-f294-4e85-8a51-d9ccb2ff3bcc,Berlin Treptow,Germany,50000,Europe
f30ce3b8-0006-4375-8f1c-c534149c29c9,Moanda,Congo- Democratic Republic of the,50000,Africa
f4268c17-8895-4b62-b6dc-47cdef1ff03f,Hpa-An,Myanmar,50000,Asia
895a60d5-db88-484f-b362-243e246f716d,Aonla,India,50011,Asia
bf0a01a2-96c1-45d9-94f0-03109dc20b1d,Jatiroto,Indonesia,50059,Asia
361e5ca8-e67e-4c5b-9c18-d5c2ce6146ea,Tateyama,Japan,50064,Asia
fe721d41-e8e7-437f-95d5-056873a0176a,Heidenheim an der Brenz,Germany,50067,Europe
896942b6-84da-4094-8bbf-4a81ef948e89,Craigieburn,Australia,50069,Australia
738c6896-f91d-4bfa-b5f5-51fa9146dd40,Inda Silase,Ethiopia,50078,Africa
689688ef-2482-48bf-b203-cd67eefe71bc,Uiju,Korea- Dem. People's Rep. of,50081,Asia
48e98e44-1f25-4b1b-8024-8f55fa22e8ea,Dunaujvaros,Hungary,50084,Europe
2315b68a-4d85-4793-9533-35a21b5784f9,Snezhinsk,Russian Federation,50086,Asia
79544207-e448-4bcd-ad0f-a54e67367227,Reservoir,Australia,50092,Australia
a0fada01-9477-4215-a40f-03c621083802,Bhongir,India,50094,Asia
294ee942-9493-4a7e-9ccc-ee6e6d08fc11,Taquaritinga,Brazil,50098,America
b12cecc0-7142-4d49-bf07-42c941de12bc,Jihlava,Czech Republic,50100,Europe
073f1e57-9f73-4e1c-8a68-17168318b1fd,Zacapu,Mexico,50112,America
2458ab83-bac6-4b40-ab87-0391f80eca95,Balayan,Philippines,50115,Asia
8375123e-8115-4722-97b4-1dc54923c49a,Metlili Chaamba,Algeria,50117,Africa
fd398e65-e48f-4a19-8be8-0843b80af794,Minnetonka Mills,United States,50117,America
dbc93dab-8949-464f-b8ca-0d80e4acd11c,Otradnyy,Russian Federation,50127,Europe
358a45df-43d3-4dd1-96e8-82b8af97d683,Buta,Congo- Democratic Republic of the,50130,Africa
c9928278-30bd-4ef4-a29f-a1d16ffa2c23,Edina,United States,50138,America
daa27994-f85c-405f-96dc-9fdb40eeb50b,Poway,United States,50157,America
e506451b-7aa7-4c39-9baa-fe3f308bbd7a,Keighley,United Kingdom,50171,Europe
b7a0a273-f161-4ff1-8eaa-748eeee72527,Galveston,United States,50180,America
a447a288-ffb6-4221-bfd7-5163335ec913,Villa Francisca,Dominican Republic,50185,America
a201eea8-2543-4eda-a9a7-29b675a126e7,Bletchley,United Kingdom,50193,Europe
420aab34-21cb-44db-afe1-bf437b66d44a,Aliso Viejo,United States,50195,America
09bbaf4c-b2d9-4e8e-a1c9-9f980172dc6d,Anju,Korea- Dem. People's Rep. of,50196,Asia
4f279343-c4c5-48f8-bf14-5661858b38f7,Bilhorod-Dnistrovskyi,Ukraine,50201,Europe
fddd5a40-269c-480b-8650-fa33a538c25b,Sour el Ghozlane,Algeria,50204,Africa
9659bc49-aa0f-4192-9453-98fe0fb47c3a,Chusovoy,Russian Federation,50205,Asia
21847cbd-c2d9-4b4c-96e1-127999aaa964,Salur,India,50206,Asia
29ee6b92-d40e-4bc3-be36-49b70fb6ee76,Saint-Gilles,Belgium,50221,Europe
5c7fa215-ced9-45b3-b2d7-6566ac5e653e,Al Khaburah,Oman,50223,Asia
6be8ae90-7d69-46e3-85e7-ebf476bed18a,Ono,Japan,50230,Asia
8e4cdf94-8e15-4e73-a93c-9f57b5c9b439,Nanjangud,India,50243,Asia
0aa526d2-9999-408d-84d8-fe782b333da9,Chomutov,Czech Republic,50251,Europe
761ce6f9-0531-4575-9fed-8ab9cdc21ad1,Abu Road,India,50262,Asia
072a20f6-91c2-48dd-a029-b4e5e265c198,South Peabody,United States,50293,America
a33a680d-a899-4392-a1fd-f0693d857f5c,Swedru,Ghana,50293,Africa
06843df9-aea5-4aba-84b9-c6ca522cd23e,Olympia,United States,50302,America
6a979dd9-1f4e-4c19-a26b-81ace10d67e8,Torbali,Turkey,50303,Europe
2e5b45c2-7385-401d-b3e0-6853c205213e,Issia,Côte d'Ivoire,50313,Africa
06e904a8-076e-4180-b62a-a8f508475383,Saint-Hyacinthe,Canada,50326,America
f1beb6a8-1a3f-4cc6-8605-7f2853dbc17c,Welland,Canada,50331,America
dfe80f82-6922-4093-87ba-e4ba368deab4,Nkoteng,Cameroon,50334,Africa
cf329469-28be-48dc-a74f-45c6fa0548b4,Speyer,Germany,50343,Europe
154bef1e-c97f-48e0-bfbf-716978ba01f6,Ma'an,Jordan,50350,Asia
04052d88-2d0b-49c3-b215-7e9216b97d3f,Konibodom,Tajikistan,50359,Asia
fb5c2fc9-8c54-4e7c-b3c2-ba343023a3b2,Khagrachhari,Bangladesh,50364,Asia
edd2b4ff-afa1-435c-b86d-74b00fd4afbe,Logan,United States,50371,America
753fc2b5-1093-4775-9d8c-bf5e9eaf624a,Gajraula,India,50380,Asia
01d983d9-e156-4ffb-acf2-13581d1304a4,Dunfermline,United Kingdom,50380,Europe
f3b6b9d5-34b4-4ffb-b5e3-c3ec8c411ca6,North Bay,Canada,50396,America
6a14d1f7-44f3-4fa0-9749-1dd100cbf441,Matli,Pakistan,50398,Asia
5acde99e-88eb-4ce3-980c-27b13e22fef7,Schwerte,Germany,50399,Europe
c68fed4d-1f82-4380-ab07-c25e4680117e,San Mateo,Venezuela- Bolivarian Rep. of,50401,America
f40dd60f-2f1e-42eb-9d85-cb23c9362942,Arjona,Colombia,50405,America
ef2ec2ab-1de3-4097-8c2e-a7f1a0cd386d,Willowdale East,Canada,50434,America
8539db27-e29a-4c80-abaa-c2ae14c5f269,Madrid,Colombia,50437,America
1009be88-9bd6-4329-9826-982ce634ae9e,Langenhagen,Germany,50439,Europe
eb3461a4-845f-4f51-912f-6adba932bac8,Gallarate,Italy,50439,Europe
431a9dfb-989e-4b94-8d55-243aef362b8e,Mahasamund,India,50441,Asia
5c7d25fb-2ce3-4a0d-8de8-3eba32434fc9,Hua Hin,Thailand,50456,Asia
4e03a522-f506-4aac-9e66-069a590d0fa9,Tafo,Ghana,50457,Africa
af3e9afb-5f55-4af3-bd2b-0ae8435f0a03,Tarnobrzeg,Poland,50459,Europe
ab14c024-4fa2-4c31-b701-7e2cb0d5ff64,Carsamba,Turkey,50459,Europe
fca53732-c3d0-4c0d-b50a-81352d802e80,Burien,United States,50467,America
c4fb5646-9f9c-468b-a994-d704beab6700,North La Crosse,United States,50470,America
9ade9c0c-6759-401f-8e42-dd6e543e530c,Kyaukse,Myanmar,50480,Asia
e4b828f3-98e5-40d6-be71-6d0c000aafd8,Hyeres,France,50487,Europe
2a0d4a80-1776-4caa-a72e-afccb6a49297,Laval,France,50489,Europe
7a06e707-23cd-4ada-b281-844ee12f5e69,Coari,Brazil,50490,America
b57492e4-a267-44ed-bbd0-57f4ad2ae61b,Gbadolite,Congo- Democratic Republic of the,50493,Africa
f7afdd51-8f06-4248-9524-2d8a9bc82f74,Budapest XXII. keruelet,Hungary,50499,Europe
3ca2ea72-8f6a-47c2-8b72-edf446bf28ae,Decan,,50500,Europe
bb63e0ad-3195-4f8c-b240-f16f108a9663,Kavakli,Turkey,50502,Europe
c9f1ae7b-2ec9-4219-bea4-560e6e3a3cff,Turbo,Colombia,50508,America
83f94969-387b-4563-bb6c-f3ba0f952e79,Dapitan,Philippines,50514,Asia
c0504003-1294-4131-b7d8-32d5368992e0,Dumraon,India,50524,Asia
f6737e66-d063-40d7-984a-a4c5a4d51c23,Khorramdarreh,Iran- Islamic Rep. of,50528,Asia
16bfca45-b9f9-455d-a998-7b78ed597521,Zhob,Pakistan,50537,Asia
c618c672-9d41-4fa7-952b-6e3515dfd012,Sao Roque,Brazil,50540,America
0b84e45d-bde1-4f62-b0ab-3a1d56650803,Kawalu,Indonesia,50541,Asia
2039944a-286a-4fbf-883d-87f0776934bf,Clacton-on-Sea,United Kingdom,50548,Europe
57951c07-d869-49c8-8766-cbde251452ab,Charkhi Dadri,India,50558,Asia
327ccc16-4d85-404f-9736-c138c90567cd,Passau,Germany,50560,Europe
d35f428c-95e0-4476-86ea-e6f1340591db,Kizlyar,Russian Federation,50564,Europe
e0af8942-9b04-4fbd-9d01-c13a0351ab3e,Kingisepp,Russian Federation,50566,Europe
4f6a7a82-754d-49ac-8aca-ff7048194a37,Madhipura,India,50570,Asia
c0f0d5af-1eac-4acb-86bb-2bd01a4fb604,Marechal Deodoro,Brazil,50571,America
c9adc8a4-a0bd-48fb-942d-45490730b23a,Wellingborough,United Kingdom,50577,Europe
cea8778e-4fcd-4cf1-99e1-ede5e7c92012,Ibbenbueren,Germany,50577,Europe
6f79d25e-88ff-438b-ad13-f80c05d5c159,Oi,Japan,50593,Asia
a3effae1-4d3b-4a6a-8276-8bfe5653e141,Skien,Norway,50595,Europe
738fd986-d0a0-45c2-a320-4bb38778a2e8,Saint Croix,Virgin Islands (US),50601,America
f5f9c339-f608-4960-aaf6-d5c349bb484b,Shanji,China,50617,Asia
1f00658d-d89e-4421-9fca-521246904b12,Lytkarino,Russian Federation,50619,Europe
482be8bb-6237-40ff-9dc8-bc0ce1689ba2,Rohri,Pakistan,50649,Asia
e92f557d-0d62-4553-8dc3-caef2b5eac2a,Lakewood,United States,50656,America
a0ef86e1-4b4e-44b7-ba87-13f97b625942,Phetchabun,Thailand,50656,Asia
1779b595-ab64-4c8f-b3ef-b2e9b041ef01,Merzifon,Turkey,50658,Europe
c38d121f-b615-47c7-80e8-6908a8529178,Oshnaviyeh,Iran- Islamic Rep. of,50661,Asia
d8be6742-82ff-42de-a57f-ed8ef9efeff9,Utrera,Spain,50665,Europe
a1165fab-8a82-4e71-a2dc-23fe3535c06a,Karanganom,Indonesia,50670,Asia
a2fbfaf4-d434-4783-9fd9-e349ec16d443,Madhupur,India,50671,Asia
fe486a3f-ca4d-4dcf-a287-8dc250703cb7,Mweka,Congo- Democratic Republic of the,50675,Africa
4d09423e-5252-453b-a5ff-6ce14f91e148,Saint-Malo,France,50676,Europe
2164256e-9b13-4650-ac95-c933d2707c7f,Rajanpur,Pakistan,50682,Asia
42105109-b6ea-4294-bf00-31e4ca817279,Kobryn,Belarus,50691,Europe
bc22854c-0e1a-4c35-bf95-1db4c44fdfe2,Bingerville,Côte d'Ivoire,50694,Africa
93c6fa14-6be6-410e-8843-bef57e100b1a,Al Miqdadiyah,Iraq,50698,Asia
2975d971-a8dd-4dc8-a115-84da03a296ab,Gelendzhik,Russian Federation,50715,Europe
1e7ce349-0c07-485d-823b-a86093b5af2b,Zumpango,Mexico,50742,America
4e3ade26-f7dc-4dcf-be50-363efc0e03f9,Fuchucho,Japan,50746,Asia
bd4b0914-56cb-41a1-a1bf-549f7dddcb4c,Kankanhalli,India,50752,Asia
b6c0ba5d-fdb5-46f9-a4c2-656bf1cc4723,Goalpara,India,50759,Asia
e2ea3680-eabf-4b6d-9c33-1fe0d7550b3a,Narbonne,France,50776,Europe
9fb6ab49-d62e-49ba-98ff-420f5fa2d0bb,Yerba Buena,Argentina,50783,America
e1c329c8-0567-419a-afc1-0a660228bce0,Legionowo,Poland,50786,Europe
f8bcd649-7937-4fed-9536-36ca92e748e2,Catalina Foothills,United States,50796,America
eca7eed5-24a9-44ac-bf55-18aecae48a77,Batley,United Kingdom,50807,Europe
dc9de50a-2d6c-4d70-b3ef-8a74e1e47bc1,Barranqueras,Argentina,50823,America
b82ac388-4270-4636-9b7a-f53a7bc368a3,Nagykanizsa,Hungary,50823,Europe
0dc0b734-df16-431f-868e-4e193a6acdbf,Guanzhuang,China,50826,Asia
30ae27a9-d953-4b7f-8065-692d9821a4cf,Flagami,United States,50834,America
dc92ba58-c976-4bd3-8f20-1b18bf202679,Pontian Kechil,Malaysia,50836,Asia
9a83697a-aa43-486d-a9e5-3713bd7357e6,Kitaibaraki,Japan,50843,Asia
84c1f66c-a458-46b9-82a9-83776330789b,Tocumen,Panama,50844,America
0f9c4f86-ec12-436e-ad3f-018ee9834bd3,Donetsk,Russian Federation,50850,Europe
814af8d4-bb84-40ff-9b8c-7a330817c598,Vittoria,Italy,50852,Europe
322cfa31-fef2-4bea-888d-71f7371474de,Buckeye,United States,50876,America
8e74db54-6346-424b-8702-5f77f4107f7a,Ha Dong,Viet Nam,50877,Asia
bbf3e819-f0a6-4149-92b4-fb2e3d2c7815,Whangarei,New Zealand,50900,Pacific
fc758b74-affe-4e51-ab1a-f69cf2712bff,Ottappalam,India,50913,Asia
591617c4-6758-446b-b847-51f720944598,Porirua,New Zealand,50914,Pacific
71cc861a-b875-4491-8cb6-41f56ccbdce5,Mannarakkat,India,50921,Asia
1869c8f5-d875-40e0-96fc-1919d6fd461c,la Vila de Gracia,Spain,50928,Europe
2c6eee68-98b8-43f9-a29b-d6e60304ca33,Beruniy,Uzbekistan,50929,Asia
2aca2238-885e-489b-a9a9-4638d94be8e1,Zoliborz,Poland,50934,Europe
5db232aa-ad52-4b0d-9d55-1354b0a4f3f7,Acayucan,Mexico,50934,America
82c67a16-618a-4c96-90ba-6b441e16f38d,Tundla,India,50939,Asia
d090f1b3-80c9-498c-849f-a23730db3100,Bunda,Tanzania- United Republic of,50944,Africa
b1e25a30-5978-4f29-842d-4d2b33f4c816,Shiraoka,Japan,50974,Asia
1999cf3b-a7a1-41f0-9a94-c2f692ad8360,Gostivar,Macedonia- The former Yugoslav Rep. of,50974,Europe
872b06df-384b-4c6f-860c-451152c0504e,Kardzhali,Bulgaria,51000,Europe
99a1f5ec-bdaf-4bf2-8202-86bc06603732,Jesus Menendez,Cuba,51002,America
cd56d8dd-70e9-458c-979b-d12b0e7447b5,The Hammocks,United States,51003,America
3f2a4f2c-a9e2-4431-b6b3-26cc2d106b8d,Rolandia,Brazil,51004,America
2bcf8aa5-3e54-46a8-9c22-6dc15967ee80,Tadmur,Syrian Arab Republic,51015,Asia
a006f4f8-e458-4df5-8e4a-7b7aadc7fb11,Melo,Uruguay,51023,America
a24ed5f0-70aa-4070-beec-a230ebfa3083,Khalkhal,Iran- Islamic Rep. of,51024,Asia
50b39330-83c5-4325-8eee-2e676886452f,Macherla,India,51039,Asia
ced1e2b1-492b-4535-98cd-b94e02ea1dc6,Staines,United Kingdom,51040,Europe
4714ccf3-acab-436c-b45c-d8b1743a4743,Sillod,India,51042,Asia
08383091-598a-4919-a50f-f2c3035735b7,Noshiro,Japan,51079,Asia
503ea795-7c40-4f54-a6d5-fd025b4429bc,Nyeri,Kenya,51084,Africa
9850291d-7dff-4d97-962e-66a7ef27e552,Ivanteyevka,Russian Federation,51085,Europe
